variant,seed,generation,evaluations,best_fitness,mean_fitness,std_fitness,worst_fitness,best_body_size
mutation_only,0,100,5050,11.948331477354788,12.009076218509845,0.07159912902869543,12.112403840463596,13
mutation_only,1,0,50,18.456465996625056,20.789289771048825,1.045219830876029,22.900000000000002,21
mutation_only,1,1,100,16.07907545067406,18.63735701286557,1.141775142449014,20.255294535724687,16
mutation_only,1,2,150,15.637715508089904,17.130820589312737,0.7213514325786325,18.144994432064365,14
mutation_only,1,3,200,14.343559577416269,16.05558743823731,0.4457406024696566,16.61519230368573,14
mutation_only,1,4,250,14.121320343559642,15.463683664437538,0.4599231859544879,16.007130750570546,11
mutation_only,1,5,300,14.121320343559642,15.04031412111152,0.38829852887843397,15.512480529547776,11
mutation_only,1,6,350,14.049285568453591,14.672896827437254,0.3196331473566712,15.097617696340304,12
mutation_only,1,7,400,14.049285568453591,14.45821926865425,0.2111576888159517,14.815587038162704,12
mutation_only,1,8,450,13.724807680927192,14.243715470218392,0.18211215961978755,14.495451410656816,13
mutation_only,1,9,500,13.560107523773826,14.126601995304593,0.19025089330615802,14.357066051117284,11
mutation_only,1,10,550,13.560107523773826,14.064677682508268,0.19258759671366807,14.333907960581373,11
mutation_only,1,11,600,13.235270009440733,13.985325110356575,0.19154529295198114,14.191366458960193,12
mutation_only,1,12,650,13.20332963783729,13.903330219823562,0.24297983155033265,14.122611077089287,13
mutation_only,1,13,700,13.20332963783729,13.831924097662277,0.24276153452482507,14.073644135332772,13
mutation_only,1,14,750,12.988409872672513,13.746422044636885,0.24224724944096637,14.005547008526777,13
mutation_only,1,15,800,12.988409872672513,13.665953687285397,0.2212291335116694,13.909975124224179,13
mutation_only,1,16,850,12.988409872672513,13.559907815004934,0.23275351185829654,13.837211521390788,13
mutation_only,1,17,900,12.988409872672513,13.519814306034101,0.21020834152173465,13.769693845669908,13
mutation_only,1,18,950,12.988409872672513,13.465097601369473,0.18325919666534457,13.679795897113271,13
mutation_only,1,19,1000,12.988409872672513,13.412242634870879,0.16912983290811243,13.563818169698585,13
mutation_only,1,20,1050,12.7295630140987,13.370913429524022,0.185597859246757,13.559591794226542,14
mutation_only,1,21,1100,12.7295630140987,13.301552252360011,0.17148335832293796,13.508304597359459,14
mutation_only,1,22,1150,12.7295630140987,13.238620021590506,0.15163632116805273,13.449137674618944,14
mutation_only,1,23,1200,12.7295630140987,13.20717705783113,0.1360396267691578,13.419090595827292,14
mutation_only,1,24,1250,12.7295630140987,13.155187695517627,0.13596534348878597,13.311871208194287,14
mutation_only,1,25,1300,12.7295630140987,13.129426697400426,0.1290240059110641,13.30384048104053,14
mutation_only,1,26,1350,12.7295630140987,13.116535450144568,0.12138365019734806,13.235270009440733,14
mutation_only,1,27,1400,12.7295630140987,13.09979962922809,0.11873047940889163,13.232050807568877,14
mutation_only,1,28,1450,12.7295630140987,13.093792098981195,0.11512301731900759,13.224807680927192,14
